unique_id,regulatory_status,report_type,ingredient_category,ingredient,adulterant,fraud_type,pub_year,detection_method,ref,inline_ref
35133,Food Ingredients,Scholarly,Sweeteners,Palm sugar,Cane sugar,Replacement,2010,Review: IRMS (13C/12C),"Primrose S, Woolfe M & Rollinson S. 2010. Food forensics: methods for determining the authenticity of foodstuffs. Trends in Food Science & Technology 21(12):582-590.",Primrose and others 2010
35161,Food Ingredients,Scholarly,"Wines, musts, spirits, liquors, and vinegars",Vinegar,Vinegar from non-authentic fermentable sugar source,Replacement,2010,GC-combustion-IRMS  (13C/12C) on acetic acid isolated by head space solid-phase microextraction,"Hattori R, Yamada K, Shibata H, Hirano S, Tajima O & Yoshida N. 2010. Measurement of the isotope ratio of acetic acid in vinegar by HS-SPME-GC-TC/C-IRMS. J Agric Food Chem 58(12):7115-7118.",Hattori and others 2010
35237,Food Ingredients,Media,Other,Peas (fresh),Brown peas or soybeans with green color and sodium metabisulfite,Replacement,2010,NR,"Yan W. 2010. Fake green peas latest food scandal. China Daily. March 31, 2010. http://www.chinadaily.com.cn/china/2010-03/31/content_9664992.htm.  Accessed July 31, 2012.",Yan 2010
35247,Food Ingredients,Media,Milk,Milk (powder),Melamine,Replacement,2010,NR,"Anonymous. 2010d. China milk campaigner 'forced to sack lawyers'. Seed Daily. Novenber 22, 2010. http://www.seeddaily.com/reports/China_milk_campaigner_forced_to_sack_la.... Accessed August 8, 2012.",Anonymous 2010d
35248,Food Ingredients,Media,Milk,Milk (fluid),Synthetic milk,Replacement,2010,NR,"Gandhi M. 2010. The technology of synthetic milk. The Bihar Times. November 5, 2010. http://www.bihartimes.in/Maneka/The_Technology_of_Synthetic_Milk.html.  Accessed August 8, 2012.",Gandhi 2010
35408,Food Ingredients,Scholarly,Spices,Chili powder,Sudan dyes,Addition,2010,NR,"Smith M. 2010. The contribution of food safety management systems to the prevention of deliberate contamination. In: Alpas H, editor.  Food Chain Security.  Dordrecht, The Netherlands: Springer.  p. 23-48.",Smith 2010
36174,Food Ingredients,Scholarly,Oils,Virgin olive oil,Virgin olive oil from non-authentic geographic origin,Replacement,2010,NMR with chemometrics,"Alonso-Salces, R. M., Héberger, K., Holland, M. V., Moreno-Rojas, J. M., Mariani, C., Bellan, G., ... & Guillou, C. (2010). Multivariate analysis of NMR fingerprint of the unsaponifiable fraction of virgin olive oils for authentication purposes. Food Chemistry, 118(4), 956-965. http://www.sciencedirect.com/science/article/pii/S0308814608011527",Alonso-Salces and others 2010b
36237,Food Ingredients,Judicial,Seafood,Salmon (Russian),Salmon (Chinese),Replacement,2010,NA,"Anonymous. 2010. Rhode Island and Florida seafood companies indicted for conspiracy to violate the Lacey Act in selling Chinese salmon as Russian salmon. September 10, 2010. http://www.justice.gov/usao/fls/PressReleases/100910-01.html",Anonymous 2010h
36238,Food Ingredients,Judicial,"Cereals, grains, and pulses",Wheat gluten,Melamine,Replacement,2010,NA,"Anonymous. 2010. Business owners sentenced for distributing tainted food ingredient. Press release from the Office of the United States Attorney, Western District of Missouri.  http://www.justice.gov/usao/mow/news2010/miller.sen.htm",Anonymous 2010i
36239,Food Ingredients,Media,Other,Shell eggs (free range),Shell eggs (caged),Replacement,2010,NA,"Anonymous. 2010.  Man jailed for selling millions of battery eggs as free range. The Telegraph. March 12, 2010. http://www.telegraph.co.uk/news/uknews/7421442/Man-jailed-for-selling-mi...",Anonymous 2010j
36240,Food Ingredients,Judicial,Other,Shell eggs (free range),Shell eggs (caged),Replacement,2010,NA,"Anonymous. 2010. Case number: T20087265. Worcester Crown Court (England). March 3, 2010. Records available from thelawpages.com at: http://www.thelawpages.com/court-cases/Keith-Owen-4650-1.law",Anonymous 2010l
33879,Food Ingredients,Media,"Cereals, grains, and pulses",Rice,Mixture of potato and plastic resin,Replacement,2011,NR,"Anonymous. 2011. China, plastic rice distribution. Weekly Hong Kong. http://www.weeklyhk.com/news.php?code=&mode=view&num=10793. Accessed May 15, 2011.",Anonymous 2011a
34093,Food Ingredients,Media,Spices,Turmeric,Lead,Replacement,2011,NR,"Anonymous. 2011. Turmeric Recalled Due to Lead Levels. Food Safety News. http://www.foodsafetynews.com/2011/04/turmeric-recalled-due-to-excessive.... Accessed May 15, 2011.",Anonymous 2011c
34118,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Wine,Non-authentic brand of wine,Replacement,2011,NR,"Anonymous. 2011. Fake Jacob's Creek wine seized in off licences. BBC News, England.",Anonymous 2011b
34475,Food Ingredients,Scholarly,Milk,"Milk (fluid, ovine)",Milk (bovine),Replacement,2011,Polyacrylamide gel electrophoresis for beta-lactoglobulins,"Pesic M, Barac M, Vrvic M, Ristic N, Macej O & Stanojevic S. 2011. Qualitative and quantitative analysis of bovine milk adulteration in caprine and ovine milks using native-PAGE. Food Chemistry 125(4):1443-1449.",Pesic and others 2011
34476,Food Ingredients,Scholarly,Milk,"Milk (fluid, ovine)",Milk (caprine),Replacement,2011,Polyacrylamide gel electrophoresis for beta-lactoglobulins,"Pesic M, Barac M, Vrvic M, Ristic N, Macej O & Stanojevic S. 2011. Qualitative and quantitative analysis of bovine milk adulteration in caprine and ovine milks using native-PAGE. Food Chemistry 125(4):1443-1449.",Pesic and others 2011
34484,Food Ingredients,Scholarly,Milk,"Milk (fluid, water buffalo)",Milk (bovine),Replacement,2011,PCR for adulterant DNA,"Dalmasso A, Civera T, La Neve F & Bottero MT. 2011. Simultaneous detection of cow and buffalo milk in mozzarella cheese by Real-Time PCR assay. Food Chemistry 124(1):362-366.",Dalmasso and others 2011
34485,Food Ingredients,Scholarly,Milk,"Milk (fluid, water buffalo)",Milk (bovine),Replacement,2011,PCR for adulterant DNA,"De S, Brahma B, Polley S, Mukherjee A, Banerjee D, Gohaina M, Singh KP, Singh R, Datta TK & Goswami SL. 2011. Simplex and duplex PCR assays for species specific identification of cattle and buffalo milk and cheese. Food Control 22(5):690-696.",De and others 2011
34508,Food Ingredients,Scholarly,Milk,Milk (powder),Raman,Replacement,2011,FT-Raman with chemometrics,"Almeida MR, Oliveira KdS, Stephani R & de Oliveira LFC. 2011. Fourier-transform Raman analysis of milk powder: a potential method for rapid quality screening. Journal of Raman Spectroscopy 42(7):1548-1552.",Almeida and others 2011
34890,Food Ingredients,Scholarly,Other,Glycerin,Diethylene glycol,Replacement,2011,"Identity and purity determination for glycerin by IR, GC-FID, and sodium periodiate titrimetric method","USP. 2011. Glycerin Monograph in: The Food Chemicals Codex,3rd Supplement to the 7th Edition ed. Rockville, MD: The United States Pharmacopeial Convention.",USP 2011
34937,Food Ingredients,Scholarly,Spices,Black pepper,Buckwheat flour,Replacement,2011,NIR hyperspectral imaging with chemometrics,September DJF. 2011. Detection and quantification of spice adulteration by near infrared hyperspectral imaging. Department of Food Science. Stellenbosch University.,September 2011
34938,Food Ingredients,Scholarly,Spices,Black pepper,Millet,Replacement,2011,NIR hyperspectral imaging with chemometrics,September DJF. 2011. Detection and quantification of spice adulteration by near infrared hyperspectral imaging. Department of Food Science. Stellenbosch University.,September 2011
34966,Food Ingredients,Scholarly,Spices,Curry powder,"Sudan I, II, III, or IV dyes",Addition,2011,1H-NMR for chemometrics,"Di Anibal CV, Ruisánchez I & Callao MP. 2011. High-resolution 1H Nuclear Magnetic Resonance spectrometry combined with chemometric treatment to identify adulteration of culinary spices with Sudan dyes. Food Chemistry 124(3):1139-1145.",Di Anibal and others 2011
34972,Food Ingredients,Scholarly,Spices,Paprika,"Sudan I, II, III, or IV dyes",Addition,2011,1H-NMR for chemometrics,"Di Anibal CV, Ruisánchez I & Callao MP. 2011. High-resolution 1H Nuclear Magnetic Resonance spectrometry combined with chemometric treatment to identify adulteration of culinary spices with Sudan dyes. Food Chemistry 124(3):1139-1145.",Di Anibal and others 2011
35045,Food Ingredients,Scholarly,Spices,Turmeric,"Sudan I, II, III, or IV dyes",Addition,2011,1H-NMR for chemometrics,"Di Anibal CV, Ruisánchez I & Callao MP. 2011. High-resolution 1H Nuclear Magnetic Resonance spectrometry combined with chemometric treatment to identify adulteration of culinary spices with Sudan dyes. Food Chemistry 124(3):1139-1145.",Di Anibal and others 2011
35211,Food Ingredients,Media,Seafood,Shrimp (Panama),"Shrimp from Thailand, Malaysia, or Indonesia",Replacement,2011,NR,"Anonymous. 2011d. Florida seafood company and its president plead guilty to conspiracy to mislabel shrimp. The United States Attorney's Office,
Southern District of Florida. April 27, 2011. http://www.justice.gov/usao/fls/PressReleases/110427-01.html.  Accessed July 30, 2012.",Anonymous 2011d
35212,Food Ingredients,Media,Seafood,Shrimp (Ecuador),"Shrimp from Thailand, Malaysia, or Indonesia",Replacement,2011,NR,"Anonymous. 2011d. Florida seafood company and its president plead guilty to conspiracy to mislabel shrimp. The United States Attorney's Office,
Southern District of Florida. April 27, 2011. http://www.justice.gov/usao/fls/PressReleases/110427-01.html.  Accessed July 30, 2012.",Anonymous 2011d
35213,Food Ingredients,Media,Seafood,Shrimp (Honduras),"Shrimp from Thailand, Malaysia, or Indonesia",Replacement,2011,NR,"Anonymous. 2011d. Florida seafood company and its president plead guilty to conspiracy to mislabel shrimp. The United States Attorney's Office,
Southern District of Florida. April 27, 2011. http://www.justice.gov/usao/fls/PressReleases/110427-01.html.  Accessed July 30, 2012.",Anonymous 2011d
35214,Food Ingredients,Media,Seafood,Shrimp (Panama),"Shrimp from Thailand, Malaysia, or Indonesia",Replacement,2011,NR,"Anonymous. 2011g. Tampa company and its president sentenced for mislabeling of shrimp. The United States Attorney's Office, Southern District of Florida. November 22, 2011. http://www.justice.gov/usao/fls/PressReleases/111122-01.html.  Accessed July 30, 2012.",Anonymous 2011g
35249,Food Ingredients,Media,Milk,Milk (fluid),Flour,Replacement,2011,NR,"Anonymous. 2011h. Want pure milk? Pass better laws. The Express Tribune. October 14, 2011. http://tribune.com.pk/story/273484/want-pure-milk-pass-better-laws/?prin....  Accessed August 8, 2012.",Anonymous 2011h
35250,Food Ingredients,Media,Milk,Milk (fluid),Milk powder and non-potable water,Replacement,2011,NR,"Anonymous. 2011i. Risky business: 1.2 tons of adulterated milk seized. The Express Tribune. September 23, 2011. http://tribune.com.pk/story/258470/risky-business-1-2-tons-of-adulterate....  Accessed August 8, 2012.",Anonymous 2011i
35251,Food Ingredients,Media,Other,Tea powder,Color additive,Addition,2011,NR,"Anonymous. 2011j. FDA tests confirm 'adulteration' in seized tea powder. The Times of India. May 14, 2011. http://articles.timesofindia.indiatimes.com/2011-05-14/goa/29542860_1_te.... Accessed August 8, 2012.",Anonymous 2011j
35252,Food Ingredients,Media,"Cereals, grains, and pulses",Rice (Basmati),Rice from non-authentic botanical origin,Replacement,2011,NR,"Carter M. 2011. With fraud on the rise, do you know the real origin of your food?  The Independent. February 10, 2011. http://www.independent.co.uk/life-style/food-and-drink/features/with-fra.... Accessed August 8, 2012.",Carter 2011
35253,Food Ingredients,Media,Seafood,Fish (Monkfish),Hake or coley fish,Replacement,2011,NR,"Carter M. 2011. With fraud on the rise, do you know the real origin of your food?  The Independent. February 10, 2011. http://www.independent.co.uk/life-style/food-and-drink/features/with-fra....  Accessed August 8, 2012.",Carter 2011
35254,Food Ingredients,Media,Seafood,Fish (Sea bass),Hake or coley fish,Replacement,2011,NR,"Carter M. 2011. With fraud on the rise, do you know the real origin of your food?  The Independent. February 10, 2011. http://www.independent.co.uk/life-style/food-and-drink/features/with-fra.... Accessed August 8, 2012.",Carter 2011
35255,Food Ingredients,Media,"Cereals, grains, and pulses","Split pigeon peas (Cajanus cajan, ""ahar dal"")",Metanil  yellow,Addition,2011,NR,"Anonymous. 2011k. Food adulteration case: Court upholds trader's jail
term.  http://zeenews.india.com/news/delhi/food-adulteration-case-court-upholds.... Accessed August 8, 2012.",Anonymous 2011k
35256,Food Ingredients,Media,"Cereals, grains, and pulses","Split pigeon peas (Cajanus cajan, ""ahar dal"")",Tartrazine,Addition,2011,NR,"Anonymous. 2011l. Grocer jailed for selling adulterated dal. Hindustan Times. June 21, 2011. http://www.hindustantimes.com/StoryPage/Print/712153.aspx.  Accessed August 8, 2012.",Anonymous 2011l
35257,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Wine,Non-authentic brand of wine,Replacement,2011,NR,"Alan C. 2011. Fake alcohol on sale in many UK off-licences. BBC News. February 15, 2011. http://www.bbc.co.uk/news/uk-12456360.  Accessed August 8, 2012.",Allen 2011
35258,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Vodka,"Chloroform, acetone, and isopropyl alcohol",Replacement,2011,NR,"Baxter A. 2011. Fears over 'harmful' fake alcohol on sale across UK. BBC News.  December 16, 2011. http://www.bbc.co.uk/newsbeat/16182770.  Accessed August 9, 2012.",Baxter 2011
35259,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Wine,Non-authentic brand,Replacement,2011,NR,"Montague G. 2011. Spotting fake wine and spirits with a scan of the bottle. Beverage Daily.com. March 31, 2012. http://www.beveragedaily.com/Regulation-Safety/Spotting-fake-wine-and-sp....  Accessed August 9, 2012",Montague 2011
35260,Food Ingredients,Media,Seafood,Hairy crabs (Yangcheng Lake),Non-authentic geographic origin,Replacement,2011,NR,"Langfitt F. 2011. Something's fishy about Chinese hairy crabs. NPR.org.  October 10, 2011. http://www.npr.org/2011/10/10/141134793/somethings-fishy-about-chinese-h....  Accessed August 9, 2012.",Langfitt 2011
35261,Food Ingredients,Media,Oils,Cooking oil,Waste or recycled oil,Replacement,2011,NR,"Burkitt L. 2011. Arrests made in China 'gutter oil' scandal. The Wall Street Journal China. September 13, 2011. http://blogs.wsj.com/chinarealtime/2011/09/13/arrests-made-in-gutter-oil....  Accessed August 9, 2012.",Burkitt 2011
35262,Food Ingredients,Media,Spices,Saffron,Colored corn strings,Replacement,2011,NR,"Agarib A. 2011. Three arrested for selling fake saffron. Khaleej Times. July 5, 2011. http://www.khaleejtimes.com/kt-article-display-1.asp?section=theuae&xfil....  Accessed August 9, 2012.",Agarib 2011
35263,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Vodka,Industrial alcohol,Replacement,2011,NR,"Huddleston N. 2011. Fake Smirnoff seized in Barnlsey. Off Licence News. July 12, 2011. http://offlicencenews.co.uk/news/printpage.php/aid/12286/Fake_Smirnoff_s....  Accessed August 9, 2012.",Huddleston 2011
35264,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Vodka,Isopropyl alcohol,Replacement,2011,NR,"Anonymous. 2011n. Forensices deem fake vodka to be 'unsafe'. April 11, 2011. http://www.bostonstandard.co.uk/news/crime/forensics_deem_fake_vodka_to_....  Accessed August 9, 2012.",Anonymous 2011n
35265,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Wine,Non-authentic brand,Replacement,2011,NR,"Miller C. 2011. Fake Oz wine up for sale in city stores. WalesOnline.co.uk. April 2, 2011. http://www.walesonline.co.uk/news/wales-news/2011/04/02/fake-oz-wine-up-....  Accessed August 9, 2012.",Miller 2011
35266,Food Ingredients,Media,Milk,Milk (fluid),Hydrolyzed leather,Replacement,2011,NR,"Anonymous. 2011o. China on alert for leather protein in milk supply. AmericanNews. February 18, 2011. http://articles.aberdeennews.com/2011-02-18/farmforum/28611684_1_melamin....  Accessed August 9, 2012.",Anonymous 2011o
