,classification,date_case,date_last_change,reference,country,type,category,subject
1361,alert,22/08/2006,15/01/2015,2006.0522,Austria,food,fruits and vegetables,"high content of cyanide (920 mg/kg - ppm) in apricot kernels from Pakistan, via Germany"
1362,alert,22/08/2006,15/01/2015,2006.0521,Austria,food,fruits and vegetables,"high content of cyanide (940 mg/kg - ppm) in organic bitter apricot kernels from China, via Germany"
1363,alert,22/08/2006,15/01/2015,2006.0520,Austria,food,fruits and vegetables,"high content of cyanide (830 mg/kg - ppm) in organic bitter apricot kernels from Uzbekistan, via Germany and via Austria"
1364,alert,22/08/2006,15/01/2015,2006.0519,Austria,food,fruits and vegetables,"high content of cyanide (410-450 mg/kg - ppm) in organic bitter apricot kernels from Uzbekistan, via Germany and via Austria"
1365,alert,21/08/2006,,2006.0515,Germany,food,fish and fish products,carbon monoxide treatment (0.45 mg/kg - ppm) of frozen tuna fillets from the Netherlands
1366,information,18/08/2006,,2006.BXI,United Kingdom,food,"nuts, nut products and seeds",unauthorised food additive TBHQ - tertiary butylhydroquinone (stated in ingredients listing) in mixed nuts from the Philippines
1367,alert,17/08/2006,,2006.0509,Germany,food,fruits and vegetables,high content of iodine (47 mg/kg - ppm) in roasted sea weed from China via the Netherlands
1368,information,16/08/2006,15/01/2015,2006.BWY,Germany,food,fruits and vegetables,high content of cyanide (2108 mg/kg - ppm) in bitter apricot kernels from Turkey
1369,alert,14/08/2006,,2006.0503,Germany,food,herbs and spices,unauthorised colours Sudan 1 (5 mg/kg - ppm) and Sudan 4 (2 mg/kg - ppm) in chicken spices from Turkey
1370,alert,10/08/2006,,2006.0499,Germany,food,fruits and vegetables,high content of iodine (507 mg/kg - ppm) in dried sea weed from Japan
1371,alert,09/08/2006,,2006.0494,Germany,food,fruits and vegetables,high content of iodine (3.17 g/kg) in dried sea weed from China via the Netherlands
1372,alert,07/08/2006,,2006.0486,United Kingdom,food,fish and fish products,carbon monoxide treatment (visual inspection) of tuna loins from the Netherlands
1373,alert,20/07/2006,,2006.0451,Germany,food,"dietetic foods, food supplements, fortified foods",unauthorised placing on the market (75% Senna leaves) of Senna herbal infusion from Thailand via the Netherlands
1374,information,19/07/2006,,2006.BQR,Italy,food,"dietetic foods, food supplements, fortified foods",benzethonium chloride (19.6 %) in liquid grapefruit seed extract from the United States
1375,alert,18/07/2006,,2006.0445,Italy,food,"dietetic foods, food supplements, fortified foods",unauthorised herbs in food supplement from Belgium
1376,alert,18/07/2006,,2006.0444,Italy,food,"dietetic foods, food supplements, fortified foods",unauthorised herbs in food supplement from Belgium
1377,information,14/07/2006,,2006.BPS,United Kingdom,food,herbs and spices,unauthorised colour Sudan 1 (>7 mg/kg - ppm) in red chilli powder from Pakistan
1378,information,06/07/2006,15/04/2008,2006.BOE,Spain,food,fish and fish products,carbon monoxide treatment of frozen shortfin mako (Isurus oxyrinchus) from Spain
1379,alert,05/07/2006,,2006.0428,Commission Services,food,"dietetic foods, food supplements, fortified foods",bacterial contamination of unauthorised food supplement from the United States via Canada
1380,alert,28/06/2006,,2006.0410,Italy,food,"dietetic foods, food supplements, fortified foods",unauthorised herbs (presence) in food supplements from India
1381,information,26/06/2006,,2006.BLO,Italy,food,"dietetic foods, food supplements, fortified foods",benzethonium chloride (19.5; 20.0; 19.7; 19.5; 20.7: 19.3 g/100g) in dried and liquid grapefruit extract from the United States
1382,information,23/06/2006,19/06/2008,2006.BLG,Spain,food,fish and fish products,carbon monoxide treatment of frozen tuna loins (Thunnus albacares) from Senegal
1383,alert,08/06/2006,,2006.0365,Germany,food,fruits and vegetables,high content of iodine (3.6 g/kg) in dried sea algae from China via the Netherlands
1384,alert,07/06/2006,,2006.0364,Italy,food,"dietetic foods, food supplements, fortified foods",benzethonium chloride in dried extracts of grapefruit seeds from the United States
1385,alert,06/06/2006,,2006.0352,Belgium,food,water for human consumption (other),arsenic (24.7; 26.7 µg/l) and too high content of nitrate (130; 133.6 mg/l) in bottled water from Saudi Arabia
1386,information,02/06/2006,,2006.BGY,Italy,food,fish and fish products,carbon monoxide treatment (visual inspection) of frozen tuna chunks from Vietnam via the Netherlands
1387,information,01/06/2006,,2006.BGU,France,food,herbs and spices,unauthorised colour Sudan 1 (7 mg/kg - ppm) in red pepper from Lebanon
1388,alert,30/05/2006,04/07/2014,2006.0344,Italy,food,fish and fish products,"carbon monoxide treatment (presence) of frozen yellowfin tuna steaks from Thailand, via the Netherlands"
1389,alert,30/05/2006,,2006.0345,Italy,food,fish and fish products,carbon monoxide treatment (presence) of frozen swordfish chunks from Vietnam via the Netherlands
1390,alert,29/05/2006,29/03/2010,2006.0337,Austria,food,herbs and spices,unauthorised placing on the market of scented sliced betel nuts from the United Kingdom and India
1391,alert,29/05/2006,29/03/2010,2006.0335,Austria,food,herbs and spices,"unauthorised placing on the market of and unauthorised use of colour E 102 - tartrazine, of colour E 110 - Sunset Yellow FCF, of colour E 122 - azorubine and of colour E 124 - Ponceau 4R / cochineal red A in spice mixture from the United Kingdom and India"
1392,alert,29/05/2006,26/03/2010,2006.0336,Austria,food,herbs and spices,unauthorised placing on the market of unroasted pieces of betel nut from the United Kingdom
1393,information,29/05/2006,,2006.BGG,France,food,herbs and spices,unauthorised colours Sudan 1 (174 mg/kg - ppm) and methyl yellow (44 mg/kg - ppm) in curry powder from unknown origin
1394,information,29/05/2006,,2006.BGF,France,food,fats and oils,unauthorised colour Sudan 4 (6.06 mg/kg - ppm) in palm oil from Togo
1395,information,29/05/2006,,2006.BGC,Italy,food,fish and fish products,carbon monoxide treatment (94 µg/kg - ppb) of swordfish (Xiphias gladius) from Spain
1396,information,29/05/2006,,2006.BFW,Cyprus,food,"dietetic foods, food supplements, fortified foods",unauthorised substance sildenafil (active compound of Viagra - 46.9 mg) in food supplement from the United States
1397,alert,29/05/2006,,2006.0342,Italy,food,fish and fish products,carbon monoxide treatment (presence) of frozen vacuum packed slice of tuna (Thunnus albacares) from Vietnam via the Netherlands
1398,alert,29/05/2006,,2006.0341,Germany,food,natural mineral water,too high content of nitrite (1.23 mg/l) in still natural mineral water from Germany
1399,alert,19/05/2006,,2006.0323,Germany,food,fish and fish products,carbon monoxide treatment (1341; 903 µg/kg - ppb) of tuna (Thunnus albacares) from Thailand via the Netherlands
1400,alert,17/05/2006,,2006.0319,Italy,food,fish and fish products,carbon monoxide treatment (positive) of frozen and vacuum packed chunks of tuna from Vietnam via the Netherlands
1401,alert,15/05/2006,,2006.0317,Germany,food,fish and fish products,carbon monoxide treatment (1050 µg/kg - ppb) of tuna from Thailand via the Netherlands
1402,information,12/05/2006,,2006.BDT,Czech Republic,food,fats and oils,unauthorised food additive TBHQ - tertiary butylhydroquinone (76.3 mg/kg - ppm) in palm based shortening from Malaysia
1403,alert,10/05/2006,,2006.0306,Germany,food,herbs and spices,unauthorised colours Sudan 1 (7 mg/kg - ppm) and Sudan 4 (1 mg/kg - ppm) in hot paprika powder from Turkey
1404,alert,08/05/2006,,2006.0295,Spain,food,fish and fish products,carbon monoxide treatment (presence) of frozen tuna loins from Vietnam via the Netherlands
1405,information,03/05/2006,,2006.BCA,Germany,food,cereals and bakery products,unauthorised colour Rhodamine B (presence) in coconut flavoured biscuits from Vietnam
1406,alert,02/05/2006,15/01/2015,2006.0284,Austria,food,fruits and vegetables,"high content of cyanide (540 mg/kg - ppm) in organic bitter apricot kernels from Uzbekistan, via Germany"
1407,alert,02/05/2006,,2006.0282,Italy,food,fish and fish products,carbon monoxide treatment (visual inspection) of swordfish loins from Indonesia via the Netherlands
1408,alert,02/05/2006,,2006.0281,Germany,food,"dietetic foods, food supplements, fortified foods",unauthorised placing on the market (> 25% Senna leaves) of herbal slimming tea containing Senna Leaves from Turkey via the Netherlands
1409,information,21/04/2006,,2006.BAS,Germany,food,herbs and spices,unauthorised colour Rhodamine B (2 mg/kg - ppm) in mixed spices with chilli from China
1410,alert,13/04/2006,24/02/2014,2006.0260,Italy,food,"dietetic foods, food supplements, fortified foods",unauthorised substance lithium in food supplement from Malta
1411,alert,13/04/2006,,2006.0258,Italy,food,fish and fish products,carbon monoxide treatment (presence) of frozen vacuum packed slices of tuna (Thunnus albacares) from Vietnam via the Netherlands
1412,information,12/04/2006,,2006.AYO,United Kingdom,food,fats and oils,unauthorised colour Sudan 4 (13 mg/kg - ppm) in palm oil from Nigeria
1413,alert,11/04/2006,,2006.0244,Germany,food,herbs and spices,unauthorised colours Sudan 1 (14; 19 mg/kg - ppm) and Sudan 4 (4; 4 mg/kg - ppm) in spice mixtures from Turkey
1414,alert,10/04/2006,,2006.0239,Germany,food,herbs and spices,unauthorised colours Sudan 1 (1.5 mg/kg - ppm) and Sudan 4 (0.45 mg/kg - ppm) in chilli powder from Belgium
1415,information,07/04/2006,,2006.AXM,United Kingdom,food,"soups, broths, sauces and condiments",unauthorised colour Orange II (27 mg/kg - ppm) in Nigerian pepper soup mix from Nigeria
1416,information,05/04/2006,,2006.AWZ,Germany,food,herbs and spices,unauthorised colours Sudan 1 (0.56 mg/kg - ppm) and Sudan 4 (0.42 mg/kg - ppm) in turmeric from Pakistan
1417,information,05/04/2006,,2006.AWY,Germany,food,herbs and spices,unauthorised colours Sudan 1 (0.46 mg/kg - ppm) and Sudan 4 (0.33 mg/kg - ppm) in turmeric from Pakistan
1418,alert,05/04/2006,,2006.0226,Germany,food,fish and fish products,carbon monoxide treatment (1923 µg/kg - ppb) of deep-frozen tuna from Vietnam via the Netherlands and via Belgium
1419,information,24/03/2006,,2006.ATM,Germany,food,fruits and vegetables,high content of iodine (159; 153 mg/kg - ppm) in dried seaweed from Japan
1420,alert,24/03/2006,,2006.0205,Denmark,food,fish and fish products,carbon monoxide treatment of tuna chunks from the United Arab Emirates via the Netherlands
1421,information,22/03/2006,,2006.AST,Germany,food,herbs and spices,unauthorised colour Sudan 1 (0.3 mg/kg - ppm) in spice mixture for carrot salad Korean way from the Russian Federation
1422,alert,22/03/2006,,2006.0197,Italy,food,fish and fish products,carbon monoxide treatment (visual inspection) of fresh tuna loins (Thunnus thynnus) from Spain
1423,alert,22/03/2006,,2006.0192,Germany,food,herbs and spices,unauthorised colour Sudan 4 (0.4 mg/kg - ppm) in hot madras curry powder from India via the United Kingdom
1424,alert,22/03/2006,,2006.0191,Germany,food,herbs and spices,unauthorised colour Sudan 4 (0.3 mg/kg - ppm) in mild madras curry powder from India via the United Kingdom
1425,information,21/03/2006,,2006.ASN,Italy,food,"soups, broths, sauces and condiments",unauthorised colours Sudan 1 (205 µg/kg - ppb) and Sudan 4 (15 µg/kg - ppb) in aubergine sauces with hot chilli pepper from Romania
1426,information,15/03/2006,,2006.ARW,Denmark,food,"soups, broths, sauces and condiments",unauthorised animal ingredients in instant tripe soup from Turkey
1427,alert,15/03/2006,,2006.0180,Germany,food,herbs and spices,unauthorised colours Sudan 1 (96 mg/kg - ppm) and Para Red (32 mg/kg - ppm) in spices for Georgian cooking from the Russian Federation
1428,information,14/03/2006,,2006.ARN,Germany,food,herbs and spices,unauthorised colours Para Red (17 mg/kg - ppm) and toluidine red (179 mg/kg - ppm) in grill spices from the Russian Federation
1429,alert,10/03/2006,,2006.0168,Italy,food,"dietetic foods, food supplements, fortified foods",too low content of nutrients in baby milk from France
1430,information,08/03/2006,08/03/2010,2006.AQX,Greece,food,herbs and spices,unauthorised colour Sudan 1 (599 mg/kg - ppm) in cayenne pepper from the Former Yugoslav Republic of Macedonia
1431,information,08/03/2006,08/03/2010,2006.AQW,Greece,food,herbs and spices,unauthorised colour Sudan 1 (315 mg/kg - ppm) in cayenne pepper from the Former Yugoslav Republic of Macedonia
1432,information,08/03/2006,08/03/2010,2006.AQV,Greece,food,herbs and spices,unauthorised colour Sudan 1 (89 mg/kg - ppm) in cayenne pepper from the Former Yugoslav Republic of Macedonia
1433,information,07/03/2006,,2006.AQR,Greece,food,herbs and spices,unauthorised colour Sudan 1 (461 mg/kg - ppm) in cayenne pepper from the Former Yugoslav Republic of Macedonia
1434,alert,06/03/2006,,2006.0153,Italy,food,fish and fish products,carbon monoxide treatment (525 µg/kg - ppb) of frozen tuna (Thunnus albacares) from Thailand via the Netherlands
1435,alert,06/03/2006,,2006.0152,Germany,food,"dietetic foods, food supplements, fortified foods",unauthorised placing on the market (50% of Senna leaves) of herbal tea containing Senna leaves from Turkey via the Netherlands
1436,information,28/02/2006,,2006.AOL,United Kingdom,food,herbs and spices,unauthorised colour Orange II (427 mg/kg - ppm) in ground red chilli from Nigeria
1437,alert,27/02/2006,,2006.0145,Belgium,food,"dietetic foods, food supplements, fortified foods",unauthorised substance yohimbine (presence) in food supplement from the United States
1438,alert,27/02/2006,,2006.0142,Spain,food,fish and fish products,carbon monoxide treatment of chilled vacuum packed tuna loins (Thunnus albacares) from Panama via the Netherlands
1439,alert,27/02/2006,,2006.0141,Austria,food,fats and oils,unauthorised colour Sudan 4 (8.4 mg/kg - ppm) in pure zomi palm oil from Ghana via the United Kingdom
1440,information,24/02/2006,06/12/2011,2006.ANV,United Kingdom,food,"soups, broths, sauces and condiments",too high content of erucic acid (28.2 of fatty acid content %) in hot pepper sauce from China
1441,information,21/02/2006,,2006.AMS,United Kingdom,food,fats and oils,unauthorised colour Sudan 4 (19 mg/kg - ppm) in palm oil from Nigeria
1442,information,20/02/2006,,2006.AMA,Italy,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 3 (0.665 mg/kg - ppm) in hot sauce from China
